latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.8658,76.47954,299.62,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,289.44,0.52,N,0
31.97705,75.6183,313.29,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.99,1.99,N,0
31.83025,76.68107,305.61,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,294.57,0.46,N,0
31.82684,76.68053,303.12,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,293.02,0.46,N,0
31.87218,76.33379,311.6,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.87,2.14,N,0
31.86878,76.33295,330.32,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,299.14,2.14,N,0
31.86813,76.33763,325.68,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,297.47,2.14,N,0
31.86473,76.33674,309.66,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.66,1.95,N,0
31.86409,76.34138,315.94,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.64,1.87,N,0
31.86069,76.34054,323.26,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.49,1.87,N,0
31.90592,76.01225,304.6,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,291.15,0.4,N,0
31.86134,76.33585,309.97,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.09,1.95,N,0
31.81581,76.38531,306.19,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,293.49,0.89,N,0
32.09022,74.16216,312.47,0.5,0.41,2025-04-27,2033,SNPP,SNPP,n,2,296.37,2.08,N,2
31.8341,76.12315,305.72,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,294,1.24,N,0
31.6987,76.81908,309.62,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,290.83,0.8,N,0
31.73513,76.46464,310.74,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,292.86,1.9,N,0
31.97093,74.60301,321.96,0.48,0.4,2025-04-27,2033,SNPP,SNPP,n,2,289.82,1.86,N,0
31.67403,76.23146,312.58,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,294.92,1.72,N,0
31.67341,76.23587,309.12,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,293.71,0.77,N,0
31.61991,76.54208,309.69,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,294.77,1.51,N,0
31.61869,76.55067,303.39,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,291.92,1.01,N,0
31.61589,76.54579,312.51,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,294.13,1.01,N,0
31.61529,76.55001,304.08,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,292.12,1.01,N,0
31.64449,76.26662,331.45,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,298.29,4.52,N,0
31.64508,76.2623,316.78,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.33,4.43,N,0
31.64166,76.26159,339.39,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,299.22,4.43,N,0
31.63824,76.26091,310.83,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.63,2.89,N,0
31.63762,76.26538,317.86,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.08,1.91,N,0
31.72492,75.5954,333.93,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,291.71,5.6,N,0
31.63482,76.26014,331.39,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,298.43,2.89,N,0
31.72431,75.60001,299.5,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,287.9,0.35,N,0
31.64093,76.21591,303.38,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,292.12,1.05,N,0
31.6342,76.26464,316.62,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,297.09,1.91,N,0
31.7214,75.59476,326.05,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,287.93,3,N,0
31.6314,76.25938,339.07,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,300.29,4.07,N,0
31.63079,76.26387,340.86,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,300.08,3.92,N,0
31.62799,76.25861,329.8,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,297.85,4.07,N,0
31.62737,76.26311,311.9,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,297.18,3.92,N,0
31.61993,76.266,334.21,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,298.66,4.02,N,0
31.6165,76.26531,336.05,0.42,0.37,2025-04-27,2033,SNPP,SNPP,n,2,299.31,6.26,N,0
31.61589,76.26977,332.55,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,298.47,2.14,N,0
31.61528,76.27418,305.04,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,295,2.14,N,0
31.61468,76.27856,315.51,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,297.19,2.25,N,0
31.61247,76.26907,316.66,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.16,2.14,N,0
31.62879,76.04626,314.49,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,291.72,1.05,N,0
31.62532,76.04567,321.33,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,295.04,1.45,N,0
31.62186,76.04506,304.53,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,291.32,1.45,N,0
31.62329,76.04744,317.33,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,294.08,1.11,N,0
31.5979,76.05169,322.33,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,295.14,2.03,N,0
31.59445,76.05102,339.3,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,298.78,2.32,N,0
31.56209,76.28362,341.83,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,298.52,2.37,N,0
31.56271,76.27921,307.94,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.24,2.37,N,0
31.591,76.05038,309.58,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,295.7,2.32,N,0
31.59038,76.05486,314.57,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,295.66,2.32,N,0
31.55929,76.27853,318.17,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.32,2.37,N,0
31.58693,76.05421,306.06,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,295.63,1.28,N,0
31.6506,75.53238,311.9,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,289.1,0.62,N,0
31.5329,76.29128,309.07,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,293.77,1.52,N,0
31.62809,75.56604,328.81,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,291.27,3.09,N,0
31.56706,76.01827,313.29,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,296.78,2.61,N,0
31.62518,75.56079,340.49,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,291.73,2.6,N,0
31.56361,76.01756,343.02,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,299.24,5.2,N,0
31.563,76.02201,334.25,0.42,0.38,2025-04-27,2033,SNPP,SNPP,n,2,296.63,5.2,N,0
31.6264,75.55157,316.81,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.34,2.04,N,0
31.62579,75.55619,317.86,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,289.56,2.6,N,0
31.62288,75.55093,324.59,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.27,2.04,N,0
31.62166,75.56015,328.93,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,291.06,2.6,N,0
31.62227,75.55554,315.37,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.74,2.6,N,0
31.61936,75.55029,331.47,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.38,3.27,N,0
31.61631,75.5733,334.36,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.66,3.04,N,0
31.6157,75.5779,326.08,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,289.32,3.04,N,0
31.61814,75.55951,299.69,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,288.84,0.56,N,0
31.61462,75.55886,303.75,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,289.2,0.56,N,0
31.6,75.66888,316.83,0.43,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.28,1.49,N,0
31.49218,76.45731,317.55,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.09,2.13,N,0
31.5965,75.66823,322.94,0.43,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.52,2.09,N,0
31.6111,75.55821,317.43,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.42,1.98,N,0
31.48817,76.46095,317.55,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.12,1.92,N,0
31.48417,76.46455,312.76,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,295.25,1.92,N,0
31.6138,75.48303,332.58,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,296.49,5.5,N,0
31.61441,75.4784,309.26,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,289.57,5.5,N,0
31.59824,75.54642,301.92,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,289.47,0.54,N,0
31.48499,76.3581,308.24,0.41,0.37,2025-04-27,2033,SNPP,SNPP,n,2,293.34,0.9,N,0
31.408,76.90396,308.62,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,291.68,0.94,N,0
31.56597,75.49599,316.58,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.48,1.55,N,0
31.56491,75.47688,328.19,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290.61,9.37,N,0
31.5643,75.4815,318.1,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,289.9,1.03,N,0
31.56244,75.49536,300.12,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,289.85,1.03,N,0
31.56139,75.47623,353.25,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,293.72,9.37,N,0
31.56077,75.48086,306.68,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,288.75,1.03,N,0
31.55953,75.4901,311.76,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,290,1.03,N,0
31.55539,75.49407,334.95,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,293.73,5.28,N,0
31.55601,75.48945,311.37,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,289.74,5.28,N,0
31.32911,76.8944,303.75,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,293.35,0.71,N,2
31.30841,76.94218,313.68,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,288.55,0.83,N,0
31.3078,76.94637,304.08,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,288.81,0.83,N,0
31.30442,76.94597,302.88,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,288.19,0.82,N,0
31.30166,76.94118,308.99,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,288.86,0.82,N,0
31.30105,76.9454,313.18,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,289.01,0.82,N,0
31.26122,76.92497,304.27,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,292.34,0.78,N,2
31.25054,76.92726,301.48,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,290.31,0.51,N,2
31.12613,77.58213,344.79,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,286.12,4.54,N,0
31.12283,77.58142,316.6,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,282.7,1.84,N,0
31.08229,77.44991,299.7,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,283.24,0.66,N,0
31.28016,75.64471,314.2,0.43,0.38,2025-04-27,2033,SNPP,SNPP,n,2,292.01,1.48,N,0
31.04355,77.18092,299.87,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,288.35,0.62,N,0
30.98741,77.46777,298.9,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,285.75,0.71,N,0
30.98462,77.46861,311.72,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,286.4,1.69,N,0
30.96634,77.58952,297.79,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,285.01,0.71,N,0
31.03927,76.79753,312.91,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,295.28,2,N,0
30.91822,77.50166,296.33,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,283.76,0.6,N,0
31.0066,76.80825,311.62,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,296.16,1.14,N,0
31.00262,76.81181,305.48,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,295.46,1.14,N,0
30.95127,77.07085,319.03,0.39,0.37,2025-04-27,2033,SNPP,SNPP,n,2,291.46,0.96,N,0
30.95065,77.07507,300.51,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,289.6,0.96,N,0
30.94731,77.07444,330.13,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.05,2.78,N,0
30.94792,77.07024,319.81,0.39,0.37,2025-04-27,2033,SNPP,SNPP,n,2,291.28,2.78,N,0
30.95783,76.66241,302.68,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,291.4,0.28,N,0
30.95506,76.65754,305.51,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,291.16,0.85,N,0
30.9471,76.66464,309.82,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,293.82,1.73,N,0
30.8551,76.94261,311.03,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,294.42,0.8,N,0
31.0153,75.14745,309.82,0.45,0.39,2025-04-27,2033,SNPP,SNPP,n,2,289.59,0.61,N,0
30.58864,77.68956,299.17,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,277.55,0.81,N,0
30.58803,77.69357,302.43,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,278.12,0.66,N,0
30.54248,77.67939,302.31,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,286.24,1.02,N,0
30.54804,77.2168,322.23,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,295.35,2.3,N,0
30.41567,77.99588,325.3,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.61,1.25,N,0
30.41505,77.99986,303.79,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.02,1.25,N,0
30.42225,77.93155,308.23,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,290.75,0.69,N,0
30.41237,77.99519,313.17,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.85,1.25,N,0
30.41175,77.99917,313.75,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.84,1.25,N,0
30.39527,77.99572,304.24,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,288.41,0.71,N,0
30.39259,77.99105,303.07,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,290.9,0.71,N,0
30.39198,77.99503,310.57,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,288.58,0.71,N,0
30.46153,77.51933,307.14,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.28,0.72,N,0
30.37034,78.00282,305.71,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,287.69,1.12,N,0
30.33335,78.09081,303.25,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,290.46,0.66,N,0
30.33006,78.09011,302.51,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,289.62,0.66,N,0
30.42238,77.44673,307.18,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.99,1.12,N,0
30.28051,78.29675,307.18,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,280.43,1.14,N,0
30.3714,77.49011,322.93,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,296.45,2.57,N,0
30.35755,77.49141,306.56,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,295.99,1.49,N,0
30.31181,77.68005,316.13,0.39,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.47,1.75,N,0
30.73296,74.33841,306.66,0.48,0.4,2025-04-27,2033,SNPP,SNPP,n,2,289.4,0.92,N,0
30.73233,74.34341,308.81,0.48,0.4,2025-04-27,2033,SNPP,SNPP,n,2,289.71,0.92,N,0
30.72928,74.33777,301.52,0.48,0.4,2025-04-27,2033,SNPP,SNPP,n,2,289.39,0.92,N,0
30.13861,78.41954,319.89,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.91,2.33,N,0
30.13797,78.42351,308.18,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.73,1.6,N,0
30.13531,78.41888,329.76,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,294.1,2.33,N,0
30.13468,78.42284,329.91,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,294.29,1.6,N,0
30.13404,78.42682,317.11,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.78,1.6,N,0
30.13138,78.42216,321.72,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,294.42,1.22,N,0
30.13074,78.42613,308.12,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292,1.22,N,0
30.12074,78.40347,303.92,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,290.58,0.33,N,0
30.06282,78.42876,306.83,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.85,1.25,N,0
30.0542,78.4188,307.88,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.18,0.96,N,0
30.05154,78.4141,306.94,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.58,0.77,N,0
30.04761,78.41738,305.36,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.47,0.77,N,0
30.04432,78.41666,311.27,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.37,1.1,N,0
30.02875,78.45021,304.89,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.73,1.25,N,0
30.62224,74.27631,332.07,0.48,0.4,2025-04-27,2033,SNPP,SNPP,n,2,294.28,4.34,N,0
30.62288,74.27129,309.13,0.48,0.4,2025-04-27,2033,SNPP,SNPP,n,2,290.53,4.34,N,0
30.04311,78.33875,312.68,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.52,1.37,N,0
30.03982,78.33807,319.26,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,294.04,1.37,N,0
30.03667,78.35781,304.75,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.44,0.62,N,0
30.03652,78.33737,334.43,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,296.51,2.78,N,0
30.03715,78.33339,311.82,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.87,1.54,N,0
30.03338,78.35712,311.32,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.61,1.24,N,0
30.03275,78.36108,312.94,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.88,1.27,N,0
30.03212,78.36503,307.96,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.02,1.27,N,0
30.03322,78.33669,330.11,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,295.48,2.78,N,0
30.02882,78.36434,328.32,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.87,1.27,N,0
30.03386,78.33271,315.07,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.53,1.54,N,0
29.99901,78.33768,325.42,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,294.22,1.83,N,0
29.99589,78.35738,329.78,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,294.55,1.44,N,0
29.99652,78.35344,307.06,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.52,1.44,N,0
29.99571,78.337,337.03,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,296.56,2.67,N,0
29.99259,78.35671,327.96,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,294.79,1.99,N,0
29.99634,78.33305,309.32,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,293.24,2.18,N,0
29.99384,78.34883,316.3,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,294.55,2.23,N,0
29.99322,78.35276,319.77,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,294.84,1.99,N,0
29.99242,78.33631,309.12,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.5,2.67,N,0
29.9767,78.43497,317.99,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.88,1.87,N,0
30.24304,76.60661,303.16,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,289.93,0.61,N,0
29.95971,78.45705,309.74,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.65,1.01,N,0
29.95642,78.45638,308.63,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.97,1.11,N,0
29.94956,78.41411,302.51,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,290.81,1.02,N,0
29.94766,78.42603,301.79,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,290.24,0.41,N,0
29.94626,78.4134,314.45,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.13,1.02,N,0
29.94563,78.41737,316.08,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.82,1.13,N,0
29.945,78.42135,309.25,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.74,1.13,N,0
29.94549,78.39693,303.55,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.69,0.6,N,0
29.9422,78.39624,303.6,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.52,0.6,N,0
29.93891,78.39555,304.31,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.32,0.43,N,0
30.50356,74.24418,302.53,0.48,0.4,2025-04-27,2033,SNPP,SNPP,n,2,290.04,0.61,N,0
30.50569,74.13631,302.02,0.49,0.4,2025-04-27,2033,SNPP,SNPP,n,2,290.51,0.57,N,0
29.85771,78.45602,303.98,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,292.05,0.75,N,0
29.85014,78.4435,307.1,0.38,0.36,2025-04-27,2033,SNPP,SNPP,n,2,291.92,0.73,N,0
30.13223,76.33951,311.61,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,290.39,1.12,N,0
29.74734,76.39848,329.88,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,294.01,4.53,N,0
29.74674,76.40262,311.96,0.4,0.37,2025-04-27,2033,SNPP,SNPP,n,2,292.49,2.24,N,0
29.89054,75.04977,305.46,0.44,0.38,2025-04-27,2033,SNPP,SNPP,n,2,291.19,0.95,N,0
